secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
3387,95,0,34.7766,29.8764,0,278,764.8,-2.69315302,40.57478430,0,1.22793,32,0,-255,0,0,0,0,0,0,0,0
3388,95,0,34.7849,29.8764,0,302,764.8,-2.69309376,40.57472311,0,0.705053,32,0,-255,0,0,0,0,0,0,0,0
3389,95,0,34.7924,29.8764,0,285,765.2,-2.69304288,40.57466838,0,1.23626,32,0,-255,0,0,0,0,0,0,0,0
3390,95,0,34.8011,29.3364,0,285,765.6,-2.69297708,40.57460576,0,0.994708,32,0,-255,0,0,0,0,0,0,0,0
3391,94,0,34.8094,29.3364,0,326,766,-2.69291530,40.57454977,0,1.47664,32,0,-255,0,0,0,0,0,0,0,0
3392,94,0,34.8169,29.3364,0,315,766.4,-2.69285931,40.57449764,0,2.00855,32,0,-255,0,0,0,0,0,0,0,0
3393,93,0,34.8255,29.0448,0,302,767,-2.69278513,40.57444860,0,2.70219,32,0,-255,0,0,0,0,0,0,0,0
3394,94,0,34.8336,28.6128,0,370,767,-2.69271691,40.57440150,0,2.70219,32,0,-255,0,0,0,0,0,0,0,0
3395,96,0,34.8414,28.4544,0,370,767,-2.69264641,40.57435556,0,2.70219,32,0,-255,0,0,0,0,0,0,0,0
3396,99,0,34.8487,28.4544,0,340,767,-2.69258766,40.57430728,0,2.70219,32,0,-255,0,0,0,0,0,0,0,0
3397,100,0,34.8571,28.1952,0,373,767,-2.69249965,40.57426906,0,2.70219,32,0,-255,0,0,0,0,0,0,0,0
3398,100,0,34.865,28.2456,0,373,767,-2.69242002,40.57423000,0,2.70219,32,0,-255,0,0,0,0,0,0,0,0
3399,100,0,34.8728,28.2456,0,362,767,-2.69234324,40.57419463,0,2.17098,32,0,-255,0,0,0,0,0,0,0,0
3400,95,0,34.8807,28.2204,0,373,767,-2.69226353,40.57416018,0,1.70748,32,0,-255,0,0,0,0,0,0,0,0
3401,90,0,34.8884,28.2456,0,365,767.4,-2.69218046,40.57412992,0,1.74639,32,0,-255,0,0,0,0,0,0,0,0
3402,91,0,34.8965,28.4544,0,365,767.8,-2.69209597,40.57410151,0,1.70648,32,0,-255,0,0,0,0,0,0,0,0
3403,92,0,34.9044,28.6128,0,322,768.2,-2.69201039,40.57407158,0,1.51853,32,0,-255,0,0,0,0,0,0,0,0
3404,91,0,34.9124,28.6668,0,312,768.6,-2.69192280,40.57404208,0,2.02041,32,0,-255,0,0,0,0,0,0,0,0
3405,92,0,34.9202,28.7748,0,281,769.2,-2.69183337,40.57401559,0,2.78964,32,0,-255,0,0,0,0,0,0,0,0
3406,93,0,34.9284,28.8828,0,271,769.2,-2.69174134,40.57398852,0,2.78964,32,0,-255,0,0,0,0,0,0,0,0
3407,93,0,34.9365,29.1024,0,297,769.2,-2.69165148,40.57396170,0,2.78964,32,0,-255,0,0,0,0,0,0,0,0
3408,94,0,34.9439,29.1024,0,297,769.2,-2.69157713,40.57392649,0,2.78964,32,0,-255,0,0,0,0,0,0,0,0
3409,94,0,34.9527,29.4912,0,306,769.2,-2.69147018,40.57390663,0,2.78964,32,0,-255,0,0,0,0,0,0,0,0
3410,95,0,34.9603,29.4912,0,306,769.2,-2.69139231,40.57387268,0,2.78964,32,0,-255,0,0,0,0,0,0,0,0
3411,92,0,34.9684,29.3508,0,323,769.2,-2.69130305,40.57384762,0,2.26881,32,0,-255,0,0,0,0,0,0,0,0
3412,88,0,34.9774,29.8332,0,316,769.2,-2.69119349,40.57382164,0,1.7768,32,0,-255,0,0,0,0,0,0,0,0
3413,85,0,34.985,29.8332,0,296,769.6,-2.69111269,40.57379180,0,1.79743,32,0,-255,0,0,0,0,0,0,0,0
3414,85,0,34.994,29.8908,0,310,770,-2.69101278,40.57376858,0,1.74297,32,0,-255,0,0,0,0,0,0,0,0
3415,85,0,35.0022,29.6064,0,338,770.4,-2.69092293,40.57374209,0,1.45918,32,0,-255,0,0,0,0,0,0,0,0
3416,85,0,35.0104,29.6064,0,317,771,-2.69083316,40.57371493,0,2.18911,32,0,-255,0,0,0,0,0,0,0,0
3417,85,0,35.0186,29.2104,0,302,771.4,-2.69074330,40.57368769,0,2.6781,32,0,-255,0,0,0,0,0,0,0,0
3418,85,0,35.0265,29.322,0,302,771.4,-2.69065404,40.57366221,0,2.6781,32,0,-255,0,0,0,0,0,0,0,0
3419,85,0,35.0355,29.322,0,275,771.4,-2.69055907,40.57363422,0,2.6781,32,0,-255,0,0,0,0,0,0,0,0
3420,85,0,35.0429,29.1564,0,344,771.4,-2.69047835,40.57360781,0,2.6781,32,0,-255,0,0,0,0,0,0,0,0
3421,85,0,35.051,28.9368,0,344,771.4,-2.69039285,40.57358007,0,2.6781,32,0,-255,0,0,0,0,0,0,0,0
3422,84,0,35.059,28.9368,0,296,771.4,-2.69030417,40.57355325,0,2.6781,32,0,-255,0,0,0,0,0,0,0,0
3423,84,0,35.0669,28.8,0,310,771.4,-2.69021751,40.57352911,0,2.15179,32,0,-255,0,0,0,0,0,0,0,0
3424,84,0,35.0751,28.6128,0,293,771.8,-2.69013017,40.57350379,0,2.19516,32,0,-255,0,0,0,0,0,0,0,0
3425,83,0,35.083,28.5084,0,348,772.2,-2.69004266,40.57347924,0,2.21605,32,0,-255,0,0,0,0,0,0,0,0
3426,83,0,35.0908,28.404,0,306,772.6,-2.68995540,40.57345484,0,1.99763,32,0,-255,0,0,0,0,0,0,0,0
3427,82,0,35.0985,28.2456,0,329,773,-2.68986999,40.57342660,0,2.0261,32,0,-255,0,0,0,0,0,0,0,0
3428,82,0,35.1065,28.35,0,376,773.4,-2.68978517,40.57339969,0,2.52548,32,0,-255,0,0,0,0,0,0,0,0
3429,83,0,35.1141,28.0908,0,376,773.4,-2.68969976,40.57337161,0,2.52548,32,0,-255,0,0,0,0,0,0,0,0
3430,83,0,35.122,28.0908,0,343,773.4,-2.68961418,40.57334269,0,2.52548,32,0,-255,0,0,0,0,0,0,0,0
3431,83,0,35.13,28.458,0,343,773.8,-2.68952784,40.57331462,0,3.02175,32,0,-255,0,0,0,0,0,0,0,0
3432,83,0,35.1373,28.458,0,315,774.4,-2.68944863,40.57328922,0,3.84934,32,0,-255,0,0,0,0,0,0,0,0
3433,84,0,35.1459,28.8036,0,287,774.8,-2.68935073,40.57325686,0,4.31392,32,0,-255,0,0,0,0,0,0,0,0
3434,84,0,35.1541,29.0736,0,257,775.2,-2.68926188,40.57322501,0,4.31033,32,0,-255,0,0,0,0,0,0,0,0
3435,85,0,35.1623,29.3508,0,225,775.6,-2.68917572,40.57319073,0,4.2948,32,0,-255,0,0,0,0,0,0,0,0
3436,85,0,35.1703,29.5776,0,225,775.6,-2.68909140,40.57315284,0,3.78329,32,0,-255,0,0,0,0,0,0,0,0
3437,85,0,35.1786,29.9196,0,227,775.6,-2.68900758,40.57311127,0,3.26582,32,0,-255,0,0,0,0,0,0,0,0
3438,85,0,35.1864,30.2112,0,226,775.6,-2.68892611,40.57307808,0,2.76645,32,0,-255,0,0,0,0,0,0,0,0
3439,87,0,35.1957,30.9384,0,226,775.6,-2.68884103,40.57302100,0,2.76645,32,0,-255,0,0,0,0,0,0,0,0
3440,88,0,35.2036,30.9384,0,241,775.6,-2.68875880,40.57298504,0,2.76645,32,0,-255,0,0,0,0,0,0,0,0
3441,91,0,35.213,31.572,0,241,775.6,-2.68867138,40.57291849,0,2.27017,32,0,-255,0,0,0,0,0,0,0,0
3442,91,0,35.2218,31.572,0,205,775.6,-2.68858295,40.57286250,0,1.44258,32,0,-255,0,0,0,0,0,0,0,0
3443,90,0,35.2311,33.894,0,205,775.6,-2.68849301,40.57280676,0,0.978008,32,0,-255,0,0,0,0,0,0,0,0
3444,85,0,35.2412,35.7372,0,205,775.6,-2.68840106,40.57275227,0,0.490798,32,0,-255,0,0,0,0,0,0,0,0
3445,84,0,35.2503,35.7372,0,197,775.6,-2.68830727,40.57269570,0,0,32,0,-255,0,0,0,0,0,0,0,0
3446,83,0,35.2602,35.7372,0,204,775.6,-2.68822127,40.57264591,0,0,32,0,-255,0,0,0,0,0,0,0,0
3447,85,0,35.2717,38.0268,0,209,775.2,-2.68811750,40.57257625,0,-0.349345,32,0,-255,0,0,0,0,0,0,0,0
3448,88,0,35.2825,38.8872,0,255,774.8,-2.68801600,40.57251289,0,-0.719715,32,0,-255,0,0,0,0,0,0,0,0
3449,91,0,35.2924,38.8872,0,255,774.4,-2.68792522,40.57245346,0,-1.12376,32,0,-255,0,0,0,0,0,0,0,0
3450,90,0,35.3045,39.996,0,245,774,-2.68780285,40.57238624,0,-1.45461,32,0,-255,0,0,0,0,0,0,0,0
3451,88,0,35.3161,41.9544,0,220,773.6,-2.68769380,40.57232061,0,-1.80003,32,0,-255,0,0,0,0,0,0,0,0
3452,91,0,35.3278,42.6492,0,220,773.6,-2.68758190,40.57224869,0,-1.80003,32,0,-255,0,0,0,0,0,0,0,0
3453,90,0,35.3398,42.6492,0,232,773,-2.68747277,40.57217794,0,-2.30423,32,0,-255,0,0,0,0,0,0,0,0
3454,96,0,35.3506,42.6492,0,219,772.6,-2.68737068,40.57211408,0,-2.67154,32,0,-255,0,0,0,0,0,0,0,0
3455,111,0,35.3628,43.8588,0,235,772.2,-2.68725576,40.57204283,0,-2.99995,32,0,-255,0,0,0,0,0,0,0,0
3456,99,0,35.3755,45.54,0,350,771.8,-2.68711947,40.57195750,0,-3.31615,32,0,-255,0,0,0,0,0,0,0,0
3457,87,0,35.3895,46.5012,0,350,771.4,-2.68699894,40.57188265,0,-3.2509,32,0,-255,0,0,0,0,0,0,0,0
3458,85,0,35.4013,46.5012,0,304,771.4,-2.68688796,40.57181509,0,-2.88053,32,0,-255,0,0,0,0,0,0,0,0
3459,86,0,35.4142,46.5012,0,305,771.4,-2.68676710,40.57173940,0,-2.47649,32,0,-255,0,0,0,0,0,0,0,0
3460,86,0,35.4284,47.07,0,305,771.4,-2.68663374,40.57165542,0,-2.14564,32,0,-255,0,0,0,0,0,0,0,0
3461,85,0,35.4414,47.07,0,331,771.4,-2.68651120,40.57158149,0,-1.80021,32,0,-255,0,0,0,0,0,0,0,0
3462,86,0,35.4534,47.07,0,331,771,-2.68640123,40.57151410,0,-2.13299,32,0,-255,0,0,0,0,0,0,0,0
3463,85,0,35.4665,46.926,0,385,770.6,-2.68628354,40.57144201,0,-1.93484,32,0,-255,0,0,0,0,0,0,0,0
3464,84,0,35.4804,46.5732,0,415,770.2,-2.68615061,40.57136448,0,-1.85488,32,0,-255,0,0,0,0,0,0,0,0
3465,83,0,35.4934,46.5012,0,398,769.8,-2.68603007,40.57129181,0,-1.83464,32,0,-255,0,0,0,0,0,0,0,0
3466,84,0,35.5064,46.6416,0,323,769.4,-2.68590887,40.57122132,0,-1.8266,32,0,-255,0,0,0,0,0,0,0,0
3467,82,0,35.5192,46.1484,0,323,769.4,-2.68578490,40.57115510,0,-1.54251,32,0,-255,0,0,0,0,0,0,0,0
3468,87,0,35.532,46.1484,0,312,769.4,-2.68565649,40.57109182,0,-1.54251,32,0,-255,0,0,0,0,0,0,0,0
3469,93,0,35.5449,46.4256,0,312,769.4,-2.68552884,40.57103038,0,-1.54251,32,0,-255,0,0,0,0,0,0,0,0
3470,93,0,35.5578,46.4256,0,291,769.4,-2.68539473,40.57096919,0,-1.54251,32,0,-255,0,0,0,0,0,0,0,0
3471,95,0,35.5696,46.4256,0,291,769.4,-2.68527285,40.57091303,0,-1.54251,32,0,-255,0,0,0,0,0,0,0,0
3472,93,0,35.5838,47.4336,0,328,769.4,-2.68511678,40.57084992,0,-1.20973,32,0,-255,0,0,0,0,0,0,0,0
3473,89,0,35.597,48.0276,0,312,769.4,-2.68497404,40.57078856,0,-0.903689,32,0,-255,0,0,0,0,0,0,0,0
3474,88,0,35.611,49.9032,0,303,769,-2.68482861,40.57072670,0,-0.902866,32,0,-255,0,0,0,0,0,0,0,0
3475,92,0,35.6245,49.9032,0,303,768.6,-2.68468235,40.57066409,0,-0.890339,32,0,-255,0,0,0,0,0,0,0,0
3476,92,0,35.6377,49.9032,0,326,768,-2.68454296,40.57060525,0,-1.03845,32,0,-255,0,0,0,0,0,0,0,0
3477,95,0,35.6515,49.9032,0,312,767.6,-2.68439870,40.57054272,0,-1.32684,32,0,-255,0,0,0,0,0,0,0,0
3478,95,0,35.6658,51.4116,0,334,767.2,-2.68425655,40.57048027,0,-1.60695,32,0,-255,0,0,0,0,0,0,0,0
3479,94,0,35.6809,50.2308,0,346,767.2,-2.68410626,40.57041129,0,-1.60695,32,0,-255,0,0,0,0,0,0,0,0
3480,91,0,35.6944,49.4208,0,346,767.2,-2.68397031,40.57035203,0,-1.60695,32,0,-255,0,0,0,0,0,0,0,0
3481,92,0,35.7084,49.4208,0,333,767.2,-2.68383829,40.57029428,0,-1.60695,32,0,-255,0,0,0,0,0,0,0,0
3482,94,0,35.7212,46.2852,0,333,767.2,-2.68371072,40.57024030,0,-1.60695,32,0,-255,0,0,0,0,0,0,0,0
3483,94,0,35.733,46.2852,0,337,767.2,-2.68358667,40.57018733,0,-1.60695,32,0,-255,0,0,0,0,0,0,0,0
3484,96,0,35.7461,44.2152,0,337,767.2,-2.68346521,40.57013452,0,-1.32042,32,0,-255,0,0,0,0,0,0,0,0
3485,94,0,35.7585,44.2152,0,322,767.2,-2.68335155,40.57008121,0,-1.02478,32,0,-255,0,0,0,0,0,0,0,0
3486,90,0,35.7699,41.4648,0,317,767.6,-2.68324234,40.57002564,0,-0.219159,32,0,-255,0,0,0,0,0,0,0,0
3487,91,0,35.781,39.8988,0,320,768,-2.68313823,40.56996680,0,0.431224,32,0,-255,0,0,0,0,0,0,0,0
3488,90,0,35.7921,39.2832,0,309,768.4,-2.68303866,40.56990595,0,1.07072,32,0,-255,0,0,0,0,0,0,0,0
3489,89,0,35.8027,38.8836,0,328,768.8,-2.68294478,40.56984048,0,1.4488,32,0,-255,0,0,0,0,0,0,0,0
3490,88,0,35.8134,38.4948,0,328,769.2,-2.68285710,40.56977225,0,1.82368,32,0,-255,0,0,0,0,0,0,0,0
3491,88,0,35.8243,38.4948,0,304,769.2,-2.68277421,40.56970067,0,1.82368,32,0,-255,0,0,0,0,0,0,0,0
3492,88,0,35.8346,38.2068,0,304,769.2,-2.68269793,40.56962498,0,1.82368,32,0,-255,0,0,0,0,0,0,0,0
3493,87,0,35.8455,38.2068,0,281,769.2,-2.68262543,40.56954762,0,1.82368,32,0,-255,0,0,0,0,0,0,0,0
3494,87,0,35.8562,38.2536,0,281,769.2,-2.68255494,40.56946883,0,1.82368,32,0,-255,0,0,0,0,0,0,0,0
3495,87,0,35.8668,38.2536,0,247,769.2,-2.68248679,40.56938476,0,1.82368,32,0,-255,0,0,0,0,0,0,0,0
3496,88,0,35.8773,38.592,0,221,769.2,-2.68242326,40.56929884,0,1.47433,32,0,-255,0,0,0,0,0,0,0,0
3497,90,0,35.8885,39.5892,0,221,769.2,-2.68236207,40.56921033,0,1.11234,32,0,-255,0,0,0,0,0,0,0,0
3498,98,0,35.8993,39.5892,0,147,769.2,-2.68229778,40.56911997,0,0.752955,32,0,-255,0,0,0,0,0,0,0,0
3499,126,0,35.9107,40.3164,0,82,769.2,-2.68223173,40.56902970,0,0.374883,32,0,-255,0,0,0,0,0,0,0,0
3500,131,0,35.9221,41.4072,0,82,769.2,-2.68216493,40.56893842,0,0,32,0,-255,0,0,0,0,0,0,0,0
3501,117,0,35.9335,41.4072,0,261,769.2,-2.68209687,40.56884564,0,0,32,0,-255,0,0,0,0,0,0,0,0
3502,99,0,35.9453,42.4404,0,261,769.2,-2.68202654,40.56875084,0,0,32,0,-255,0,0,0,0,0,0,0,0
3503,99,0,35.9573,42.4404,0,242,768.8,-2.68195404,40.56865411,0,-0.332226,32,0,-255,0,0,0,0,0,0,0,0
3504,102,0,35.9681,42.4404,0,242,768.4,-2.68187500,40.56857197,0,-0.702254,32,0,-255,0,0,0,0,0,0,0,0
3505,102,0,35.9803,44.0244,0,228,767.8,-2.68180492,40.56847398,0,-1.19325,32,0,-255,0,0,0,0,0,0,0,0
3506,103,0,35.9926,44.0244,0,290,767.4,-2.68173150,40.56837340,0,-1.52032,32,0,-255,0,0,0,0,0,0,0,0
3507,106,0,36.0061,44.7336,0,290,767,-2.68165522,40.56825773,0,-1.81617,32,0,-255,0,0,0,0,0,0,0,0
3508,104,0,36.0182,44.7336,0,268,767,-2.68157685,40.56815916,0,-1.81617,32,0,-255,0,0,0,0,0,0,0,0
3509,101,0,36.031,45.7344,0,240,767,-2.68150200,40.56806025,0,-1.81617,32,0,-255,0,0,0,0,0,0,0,0
3510,112,0,36.0434,45.1944,0,240,767,-2.68142874,40.56796051,0,-1.81617,32,0,-255,0,0,0,0,0,0,0,0
3511,105,0,36.056,45.1944,0,263,767,-2.68135624,40.56786059,0,-1.81617,32,0,-255,0,0,0,0,0,0,0,0
3512,99,0,36.0698,45.5976,0,275,767,-2.68127913,40.56775632,0,-1.81617,32,0,-255,0,0,0,0,0,0,0,0
3513,91,0,36.0811,45.3276,0,278,767,-2.68120947,40.56766504,0,-1.48395,32,0,-255,0,0,0,0,0,0,0,0
3514,91,0,36.0938,45.1944,0,278,766.4,-2.68113312,40.56756773,0,-1.58673,32,0,-255,0,0,0,0,0,0,0,0
3515,90,0,36.1063,45.1944,0,289,766,-2.68105625,40.56747109,0,-1.41676,32,0,-255,0,0,0,0,0,0,0,0
3516,87,0,36.1187,44.928,0,289,766,-2.68098031,40.56737469,0,-1.0897,32,0,-255,0,0,0,0,0,0,0,0
3517,89,0,36.1314,44.928,0,313,765.2,-2.68090437,40.56727713,0,-1.42725,32,0,-255,0,0,0,0,0,0,0,0
3518,95,0,36.1439,44.7336,0,279,764.8,-2.68082810,40.56718074,0,-1.74522,32,0,-255,0,0,0,0,0,0,0,0
3519,95,0,36.1564,44.6652,0,274,764.8,-2.68075165,40.56708451,0,-1.74522,32,0,-255,0,0,0,0,0,0,0,0
3520,95,0,36.1685,44.622,0,243,764.8,-2.68067387,40.56698871,0,-1.74522,32,0,-255,0,0,0,0,0,0,0,0
3521,94,0,36.1811,44.3664,0,243,764.8,-2.68058871,40.56689835,0,-1.74522,32,0,-255,0,0,0,0,0,0,0,0
3522,94,0,36.1932,44.3664,0,288,764.8,-2.68049710,40.56681286,0,-1.74522,32,0,-255,0,0,0,0,0,0,0,0
3523,93,0,36.2047,44.1108,0,288,764.8,-2.68039920,40.56673155,0,-1.74522,32,0,-255,0,0,0,0,0,0,0,0
3524,80,0,36.2169,44.1108,0,256,764.8,-2.68029258,40.56665184,0,-1.2724,32,0,-255,0,0,0,0,0,0,0,0
3525,73,0,36.2307,45.9576,0,256,764.8,-2.68018018,40.56657070,0,-0.951378,32,0,-255,0,0,0,0,0,0,0,0
3526,73,0,36.2433,45.9576,0,256,764.8,-2.68006442,40.56648814,0,-0.951378,32,0,-255,0,0,0,0,0,0,0,0
3527,121,0,36.2561,45.9576,0,161,764.2,-2.67994565,40.56640315,0,-0.789293,32,0,-255,0,0,0,0,0,0,0,0
3528,177,0,36.2697,48.1212,0,189,763.8,-2.67981959,40.56631958,0,-0.764583,32,0,-255,0,0,0,0,0,0,0,0
3529,196,0,36.2836,50.1624,0,189,763.2,-2.67967986,40.56624205,0,-1.19686,32,0,-255,0,0,0,0,0,0,0,0
3530,87,0,36.2964,50.1624,0,281,762.4,-2.67954785,40.56617449,0,-1.82284,32,0,-255,0,0,0,0,0,0,0,0
3531,90,0,36.3119,51.6852,0,293,761.6,-2.67935707,40.56612881,0,-2.33731,32,0,-255,0,0,0,0,0,0,0,0
3532,91,0,36.3269,54.2412,0,285,761,-2.67917460,40.56608782,0,-2.73918,32,0,-255,0,0,0,0,0,0,0,0
3533,92,0,36.3425,55.818,0,265,760,-2.67898835,40.56604926,0,-3.37939,32,0,-255,0,0,0,0,0,0,0,0
3534,97,0,36.3579,57.0636,0,266,759.2,-2.67880077,40.56600660,0,-3.89719,32,0,-255,0,0,0,0,0,0,0,0
3535,100,0,36.3749,58.59,0,270,758.4,-2.67862114,40.56595313,0,-4.36916,32,0,-255,0,0,0,0,0,0,0,0
3536,100,0,36.3896,58.59,0,288,757.6,-2.67846440,40.56590032,0,-4.91375,32,0,-255,0,0,0,0,0,0,0,0
3537,98,0,36.4072,58.8132,0,317,757,-2.67830229,40.56580854,0,-4.78275,32,0,-255,0,0,0,0,0,0,0,0
3538,98,0,36.4222,58.8132,0,317,756.2,-2.67816039,40.56571231,0,-5.02106,32,0,-255,0,0,0,0,0,0,0,0
3539,95,0,36.4399,58.8132,0,288,755.4,-2.67803089,40.56560486,0,-5.04307,32,0,-255,0,0,0,0,0,0,0,0
3540,95,0,36.456,57.492,0,288,754.6,-2.67791472,40.56549355,0,-4.91429,32,0,-255,0,0,0,0,0,0,0,0
3541,96,0,36.4718,57.492,0,247,754.6,-2.67780030,40.56538290,0,-4.39983,32,0,-255,0,0,0,0,0,0,0,0
3542,94,0,36.4865,57.492,0,251,754.6,-2.67769436,40.56528358,0,-3.99795,32,0,-255,0,0,0,0,0,0,0,0
3543,94,0,36.5048,56.6424,0,250,754.6,-2.67754843,40.56515902,0,-3.35774,32,0,-255,0,0,0,0,0,0,0,0
3544,94,0,36.5193,56.4336,0,250,754.2,-2.67743670,40.56505978,0,-3.11695,32,0,-255,0,0,0,0,0,0,0,0
3545,95,0,36.5336,56.4336,0,254,753.8,-2.67732966,40.56496180,0,-2.92411,32,0,-255,0,0,0,0,0,0,0,0
3546,91,0,36.5504,56.0232,0,236,753.4,-2.67720133,40.56484470,0,-2.61719,32,0,-255,0,0,0,0,0,0,0,0
3547,91,0,36.5647,56.0232,0,236,753,-2.67709664,40.56474948,0,-2.55678,32,0,-255,0,0,0,0,0,0,0,0
3548,93,0,36.5802,55.6164,0,252,752.4,-2.67698307,40.56464940,0,-2.41357,32,0,-255,0,0,0,0,0,0,0,0
3549,93,0,36.5956,55.6164,0,252,752.4,-2.67685566,40.56454874,0,-1.95928,32,0,-255,0,0,0,0,0,0,0,0
3550,88,0,36.6121,54.5292,0,271,752.4,-2.67668677,40.56446827,0,-1.46208,32,0,-255,0,0,0,0,0,0,0,0
3551,88,0,36.627,53.6724,0,260,752,-2.67653338,40.56440088,0,-1.73144,32,0,-255,0,0,0,0,0,0,0,0
3552,88,0,36.6416,53.1144,0,260,751.6,-2.67637538,40.56434187,0,-2.00392,32,0,-255,0,0,0,0,0,0,0,0
3553,88,0,36.6552,53.1144,0,254,751.2,-2.67622752,40.56428974,0,-2.29782,32,0,-255,0,0,0,0,0,0,0,0
3554,91,0,36.67,53.1144,0,233,750.8,-2.67607363,40.56423123,0,-2.292,32,0,-255,0,0,0,0,0,0,0,0
3555,94,0,36.6864,54.8208,0,259,750.2,-2.67590390,40.56413962,0,-2.37761,32,0,-255,0,0,0,0,0,0,0,0
3556,95,0,36.702,55.818,0,240,749.6,-2.67575579,40.56404716,0,-2.52579,32,0,-255,0,0,0,0,0,0,0,0
3557,94,0,36.7162,55.818,0,223,749,-2.67562436,40.56395932,0,-2.66781,32,0,-255,0,0,0,0,0,0,0,0
3558,98,0,36.7319,56.6424,0,266,748.4,-2.67549922,40.56384348,0,-2.6609,32,0,-255,0,0,0,0,0,0,0,0
3559,98,0,36.7479,57.492,0,252,747.6,-2.67539302,40.56371474,0,-3.16184,32,0,-255,0,0,0,0,0,0,0,0
3560,99,0,36.7644,59.2668,0,254,747,-2.67528489,40.56356730,0,-3.52614,32,0,-255,0,0,0,0,0,0,0,0
3561,99,0,36.7821,59.9616,0,254,747,-2.67518875,40.56342196,0,-3.25678,32,0,-255,0,0,0,0,0,0,0,0
3562,102,0,36.799,59.9616,0,267,746.2,-2.67508859,40.56328374,0,-3.45739,32,0,-255,0,0,0,0,0,0,0,0
3563,110,0,36.8156,61.4016,0,282,745.4,-2.67499060,40.56314536,0,-3.64455,32,0,-255,0,0,0,0,0,0,0,0
3564,112,0,36.8329,62.1468,0,124,744.6,-2.67489036,40.56300647,0,-3.83446,32,0,-255,0,0,0,0,0,0,0,0
3565,186,0,36.8509,63.1692,0,124,743.8,-2.67478843,40.56286775,0,-3.91639,32,0,-255,0,0,0,0,0,0,0,0
3566,161,0,36.8684,63.1692,0,179,742.8,-2.67468584,40.56272852,0,-4.09969,32,0,-255,0,0,0,0,0,0,0,0
3567,129,0,36.886,63.1692,0,333,741.8,-2.67458341,40.56259274,0,-4.24658,32,0,-255,0,0,0,0,0,0,0,0
3568,118,0,36.9021,63.1692,0,279,741,-2.67448861,40.56246818,0,-4.36111,32,0,-255,0,0,0,0,0,0,0,0
3569,107,0,36.9212,62.91,0,291,740,-2.67437789,40.56232066,0,-4.38566,32,0,-255,0,0,0,0,0,0,0,0
3570,107,0,36.937,62.6544,0,291,739,-2.67427546,40.56218537,0,-4.65228,32,0,-255,0,0,0,0,0,0,0,0
3571,102,0,36.9559,62.6544,0,294,738,-2.67417169,40.56204950,0,-5.18222,32,0,-255,0,0,0,0,0,0,0,0
3572,107,0,36.9733,62.2728,0,279,737,-2.67406826,40.56191548,0,-5.2845,32,0,-255,0,0,0,0,0,0,0,0
3573,103,0,36.9902,61.6464,0,300,737,-2.67396550,40.56178363,0,-4.80344,32,0,-255,0,0,0,0,0,0,0,0
3574,102,0,37.0074,61.1568,0,294,736.6,-2.67386265,40.56165279,0,-4.57436,32,0,-255,0,0,0,0,0,0,0,0
3575,100,0,37.0238,60.912,0,326,736.2,-2.67375838,40.56152530,0,-4.37114,32,0,-255,0,0,0,0,0,0,0,0
3576,102,0,37.0411,60.4332,0,315,735.8,-2.67365763,40.56140125,0,-4.03361,32,0,-255,0,0,0,0,0,0,0,0
3577,102,0,37.0574,59.4972,0,317,735.4,-2.67356350,40.56128130,0,-3.71063,32,0,-255,0,0,0,0,0,0,0,0
3578,99,0,37.0732,56.8512,0,306,734.8,-2.67347667,40.56116396,0,-3.59465,32,0,-255,0,0,0,0,0,0,0,0
3579,92,0,37.0878,56.8512,0,292,734.8,-2.67340047,40.56105667,0,-3.06916,32,0,-255,0,0,0,0,0,0,0,0
3580,91,0,37.103,54.8208,0,292,735.4,-2.67333845,40.56094603,0,-2.04429,32,0,-255,0,0,0,0,0,0,0,0
3581,97,0,37.1187,52.3908,0,338,735.8,-2.67330157,40.56082742,0,-1.25908,32,0,-255,0,0,0,0,0,0,0,0
3582,101,0,37.1323,48.654,0,364,736.2,-2.67328522,40.56072223,0,-0.389588,32,0,-255,0,0,0,0,0,0,0,0
3583,102,0,37.1446,44.8848,0,364,736.8,-2.67328614,40.56062240,0,0.09703,32,0,-255,0,0,0,0,0,0,0,0
3584,100,0,37.1573,44.8848,0,383,737.4,-2.67329972,40.56052676,0,0.802982,32,0,-255,0,0,0,0,0,0,0,0
3585,100,0,37.1685,41.544,0,383,738,-2.67331858,40.56043565,0,1.58263,32,0,-255,0,0,0,0,0,0,0,0
3586,98,0,37.1803,41.544,0,336,738.8,-2.67333702,40.56034764,0,2.49221,32,0,-255,0,0,0,0,0,0,0,0
3587,102,0,37.1903,37.35,0,365,739.4,-2.67335085,40.56026232,0,3.33389,32,0,-255,0,0,0,0,0,0,0,0
3588,101,0,37.2,34.7292,0,400,740.2,-2.67335957,40.56017799,0,4.54118,32,0,-255,0,0,0,0,0,0,0,0
3589,96,0,37.2091,34.7292,0,362,741,-2.67336778,40.56009937,0,5.41646,32,0,-255,0,0,0,0,0,0,0,0
3590,92,0,37.2189,32.112,0,350,741.6,-2.67334876,40.56002745,0,5.63725,32,0,-255,0,0,0,0,0,0,0,0
3591,92,0,37.227,32.112,0,350,742,-2.67333694,40.55996191,0,5.87704,32,0,-255,0,0,0,0,0,0,0,0
